	text	DIALECT	IRONY
1808	"الشي اللي يعمل فيه جمهور النادي الإفريقي شي يعمل الكيف والله....لازمك piano و الا violon وتبدى تحكي على جمهور النادي الإفريقي... وخاصة ولاد الفيراج، الكورفا نورد...
1/3 "	2	0.0
1809	"تم التاكيد 

اسر عدد من الجيش #المصري بيد قوات الدعم السريع في #السودان"""" "	1	0.0
1810	@qamar_mohammad9 رجال عاهدوا الله.....حفطكم الله جميعا.	1	0.0
1811	@rosazemouri @yytahar أكبر خماج الفرنكوبربريست، ،،،، كل محن الجزاير كانوا خلفها	2	1.0
1812	@amin_e22 @Alpasino6 نحن نلتزم بالكيفية اللتي اخرج بها النبي صلى الله عليه و سلم زكاة فطره وهي متاحة في وقتنا الحاضر والحمد لله	1	0.0
1813	"لولا أنه سبحانه يداوي عباده بأدوية المحن والابتلاء لطغوا وبغوا وعتوا.

[زاد المعاد/لابن القيم(4/173)]"	1	0.0
1814	"@wydad_alouma22 راه أكثر واحد فاهم الطاقم التقني هو انس سرغات. حيت غادي يطبق نيشان داك الشي اللي كان تيدير مع عمر نجحي و وليد الركراكي.
عاد هو لاعب في بلاصة جبران يعني هو محور اللعب."	2	0.0
1815	"استبعد مدرب نادي أجاكسيو الفرنسي “أوليفييه بونتالوني” الدولي الجزائري يوسف بلايلي من قائمة الفريق المعنية بمواجهة ستراسبورغ
و حسب “أونز مونديال” نقلا عن صحيفة “لاغازيت دو فنك”، أن لاعب المنتخب الوطني ونادي أجاكسيو يوسف بلايلي، لا يتواجد في قائمة فريقه بعد خلافه مع المدرب
#ajaccio "	1	0.0
1816	اول مرة شي خبر زوين هههه	2	0.0
1817	"السودان.. مواقع الاشتباكات بين الجيش وقوات الدعم السريع
#123INFO
"	1	0.0
1818	@ziedan_dr بل توثرون الحياة الدنيا والآخرة خير وأبقى	1	0.0
1819	@Abood14_M @RSFSudan احترم صيامك يا أخي	1	0.0
1820	@Zai1311 أهلا زينب ، هذا مرض نفسي همه إشباع غريزة.	1	0.0
1821	"@alahcen أحسنت"" التساوي بين الجميع ""هذا تمام الأمر🙏"	1	0.0
1822	"@JumaaNayhum اي مظهر
تعرفني
حكيت معاي"	2	0.0
1823	"#الجزائر تدعو جميع الأطراف السودانية إلى وقف الاقتتال وتغليب لغة الحوار
التفاصيل: 
#السودان "	1	0.0
1824	@forcabarca_ar ديمبلي صفقة فاشلة كل موسم ينصاب ف أهم مراحل الموسم... يحب بيعه أفضل من خروج موسم قادم مجانا	1	0.0
1825	شخصيتنا لهذا الأسبوع، Deacon st. John من لعبة Days Gone. هل جربت اللعبة من قبل ؟ وما رأيك فيها ؟	1	0.0
1826	"أعلنت قوات القيادة العامة تفاصيل الاجتماع التقابلي الثالث الذي عقد على مدار يومين  في بنغازي، برئاسة رئيس الأركان العامة التابع لحكومة الوحدة الفريق محمد الحداد، ورئيس الأركان العامة التابع للقيادة العامة الفريق عبدالرازق الناظوري

#ليبيا #الوسط 
#WTV "	1	0.0
1827	اللهم إنك عفو تحب العفو فاعف عنا	1	0.0
1828	@El_Bilade الحمد لله عل نعمة العقل ونعمة علماء السنة والجماعة أمثال الألباني و إبن العثيمين  وبن باز رحمة الله عليهم والعلامة الشيخ فركوس حفظه الله أما هذا فلا يهمني ما يقول	1	0.0
1829	انا اكتشفت من لكت تويت اني نحب النهايات لحزينه مؤثره وواقعيه اكثر	1	0.0
1829	انا اكتشفت من لكت تويت اني نحب النهايات لحزينه مؤثره وواقعيه اكثر	2	0.0
1830	@Nadooo932 الفريق قدم مبارة كويسه الحق والحكم اثر في ثلاث قرارات حاسمه هدف بولونيا خطاء لم يريجعله  ضربتين جزاء للفريق لم يحسبهم البدلاء قدمو مبارة جيده لكن الحكم قرر يلعب فيها من اول دقيقه	5	0.0
1831	"#العسكر_للثكنات_والجنجويد_يتحل 
يجب على الجيوش والشعب السوداني للتفاف حول #قيادة_الجيش_الوطني_السوداني ودحر الدعم السريع وحله في ما بعد لا يجب ان يكون لدولة جيشان"	1	0.0
1832	"#فيديو: مع ارتفاع درجة الحرارة.. أخصائي التغذية يقدم نصائح تحميك من الجفاف في رمضان

الفيديو: 

#نقاش21 #المغرب #صحة #الأغذية #رمضان #الماء #شرب_الماء_في_رمضان #صحتك_في_رمضان #الأكل #الأكل_الصحي #التغذية #الحرارة #الطقس #درجات_الحرارة "	1	0.0
1833	"@BdchSam @amireda20192019 الهدرة علئ السفير وليس القنصل هه
عندكم ثقل فضيع في الفهم"	2	1.0
1834	"⭕️ إدارة ""أجاكسيو"" تبعد الدولي الجزائري #يوسف_بلايلي من الفريق بسبب خلاف مع مدرب الفريق.
⭕️ #بلايلي ضيع الحصة الصباحية يوم الجمعة وشارك في الحصة المسائية لكنه لم يكملها لأسباب مجهولة.
مغامرة اللاعب مع النادي الفرنسي قد تنتهي مبكرا.
#الكأس_dz "	1	0.0
1835	"@Rivn201 @HX683 انا ما أخطأ في ياسر القحطاني ..
ياسر لاعب كبير .. لكن تغلط في طارق التايب هذي ما تلقاها لأن طارق من صنع ربيع ياسر مع نادي الهلال.. ونا مشجع هلالي 🙂✊"	4	0.0
1836	@ScreenMix خلوها تكلمني اعلمها	3	0.0
1837	@B667i حسبي الله ونعم الوكيل.  اللهم احفظ اهل السودان.	1	0.0
1838	عبدك ببابك يالله 💕🤲🏻	1	0.0
1839	@SoumerLalla @X_OSNB لانو هو وراه مخابرات مروكية وهم يعطوه وش ينشر وش ماينشرس ويسحب فيهم	2	0.0
1840	@halouma_mj العاصمة هذي	1	0.0
1841	أسود تلد أسود 🇲🇦	1	0.0
1842	برايتون مع الإيطالي ديزاربي عبارة عن متعة كروية بفريق أقل مايقال عنه ممتاز خصوصا كايسيدو وميتوما والولد فيرغسون الذي خرج مصاب،كايسيدو من اللاعبين النادرين كان على تشيلسي التعاقد معه	1	0.0
1843	"⬅️فيديو.. 
🔴عودة حركة المرور إلى طبيعتها بالطريق الإجتنابي الرابط بين ولايتي سكيكدة وقسنطينة
🔴المكان وقع به حادث مرور خطير أسفر عن وفاة شخص "	1	0.0
1844	"قال رسول اللهﷺ:

«من قال لا إله إلا الله وحده لا شريك له له الملك وله الحمد يحيي ويميت وهو على كل شيء قدير كان كمن أعتق أربعة من ولد إسماعيل» 
وفي رواية أخرى من قال ذلك مرة أو عشر مرات كان له ذلك بعدل رقبة أو عشر رقاب.

أخرجه البخاري (6404) ومسلم (2693) 📚

#مشكاة_العلم🤖"	1	0.0
1845	@TheGhoost_ وسط هجومي ولا دفاعي اكثر او متوازن !!	1	0.0
1846	@NawalElZoghbi موفقة نونا💃🏻💃🏻💃🏻💃🏻❤️❤️❤️	1	0.0
1847	@NorhanEltshani أعتقد مافيش إنسانة بالغة و تحمل في الهوية مسلمة وحاطة حجابها على راسها إلا وتكون مكلفة وبشكل إجباري في فهم أصول دينهايعني قصة النجاسة يلي حضرتك تتهكمي عليها وتوصفي في عقول ناس نصحاتك بالنجاسة 👎هذا شيء في الدين يلي تتبعي فيه والإنتقادات طالت أختك بسبب نشرها للصورة إذا هي المسؤولة	5	0.0
1848	@kooora فاز بالمونديال بعد أوامر عليا للحكام بدعم الارجنتين حتى النهائي. مونديال قطر كان أسوأ نسخة من المونديال بسبب الظلم التحكيمي و شراء المباريات	1	0.0
1849	الضوابط الصحية لصيام كبار السن هو موضوع برنامج صوموا تصحوا	1	0.0
1850	تعنيف المتظاهرين مستمر و لا فرق بين الصحفي و النقابي و المتظاهر.	1	0.0
1851	"طااالت المشاااوير
عداا وقت كتيييرر"	3	0.0
1852	@SalimaAb3 أكل لحم الحمير وما يدير شمس ديال الطوابير كدوخ الله ايستر كلشي كيكدب كلشي تغرق	2	1.0
1853	@MOHAMME72661185 اذا دخلوا قرية افسدوها	1	0.0
1854	@t9h_qgr والله لو قدامي رح أجلدهم 🤬	4	0.0
1855	@waleed_Elect أهلنا و حبايبنا ، الله يحميكم من كل شر ❤️	3	0.0
1856	"والإسلام ليس مرادف الإيمان 
المؤمن مسلم /حتمية 
المسلم مؤمن/ ليست حتمية 

لنفهم الدين بعيدا عن رجال الدين.

#خربشات_روحية"	1	0.0
1857	#سفارة_المغرب_بالخرطوم توصي أفراد الجالية بالحذر واجتناب التواجد في مناطق الاشتباكات	1	0.0
1858	كل الفرق تخشى برشلونة  وبرشلونة يخشى ريال مدريد 😁😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😁😁😁😁😁😁😁😁	1	1.0
1859	"أشرس كائنات أفريقيا | الحيوانات البريّة | ناشونال جيوغرافيك أبوظبي
التعليق الصوتي | حفافني صلاح الدين🎙 "	1	0.0
1860	@AlsatyAmal ولنفسك عليك حق	1	0.0
1861	@njde8 رحمها الله و غفر لها	1	0.0
1862	@SamiDzForces @epsilonov71 السلطة لشعب	1	0.0
1863	"وجه نداءً للشعب.. الجيش السوداني يكشف سبب الأزمة
 
 #الأزمة #الجيش #السوداني #سبب #للشعب #نداء #وجه #يكشف "	1	0.0
1864	@Aazarouni لن يفلحوا	1	0.0
1865	"@tazem1443 إسرائيل هو يعقوب بن إسحق بن إبراهيم
ويقولون إن معنى إسرائيل عبدالله لأن «إسرا » في لغتهم هو العبد و «إيل » هو الله
فقوله : { يا بني إسرائيل } خطاب مع جماعة اليهود الذين كانوا بالمدينة من ولد يعقوب عليه السلام في أيام محمد 
#دلائل_التعظيم 
#تعظيم_الله_في_القرآن

❤️✔️"	1	0.0
1866	@giIIlllII خدمت بحث جامعة لأختي 🙂	2	0.0
1867	@panda92198 اكيد ربي حيعوضك شوفي كويس حوليك	5	0.0
1868	"الحرس الوطني: إلقاء القبض على عناصر تكفيرية بعدد من ولايات الجمهوريّة  
  "	1	0.0
1869	"من نهار بدا رمضان جامي تشهيت ماكلة ولا قاطو ليوم كي أبونيت @laim_hayat 😭 
سيرتو هادو 😮‍💨😮‍💨 "	2	0.0
1870	"@Theyeagerister3 اذا تحققت النظرية فهذا شيء جميل يزيد العمل جمالا ويعطي لأصحاب النظرية نقطة لابداعهم وفهم الحبكة 
اما ان لم تتحقق فأصحاب النظرية مشكورين على اجتهادهم وبنظرياتهم أضافوا للعمل شيءا مميزا 
هذا من المفترض مايفهمه حقين النهاية"	1	0.0
1870	"@Theyeagerister3 اذا تحققت النظرية فهذا شيء جميل يزيد العمل جمالا ويعطي لأصحاب النظرية نقطة لابداعهم وفهم الحبكة 
اما ان لم تتحقق فأصحاب النظرية مشكورين على اجتهادهم وبنظرياتهم أضافوا للعمل شيءا مميزا 
هذا من المفترض مايفهمه حقين النهاية"	4	0.0
1871	"@AlgPresidency اللهم وحد صفوفهم وابطل نزغ الشيطان بينهم 
واجعل خلافهم قوة لاعدائك أعداء الدين يارب"	1	0.0
1872	لا منظر ولا عقل ولا لبس زي الناس وذكوري تخيلو عاد🙀🙀🙀🙀	4	1.0
1873	@janzoure نعم لن ننساهم و لن ننسي فجر ليبيا التي دمرت الكثير	1	0.0
1874	"اليوم الذي سيلعب به إنتر  لابد أن يكون جميلاً 💙🖤😍

#فورزا_إنتر 
#ForzaInter "	1	0.0
1875	@znAlqrashi @Henoal20 بارك الله فيك واضح من اسلوبك انك (ما اريكم الا ما ارى)…تعال ناقشني بالكتاب والسنه…يا ابني لو انت التزمت اول امس تعال نقريك	1	1.0
